TargetName	Module	CodeClass	GeneID	SystematicName	Negative	DetectedSegments	DetectionRate
SMTNL2	Hs_R_NGS_WTA_v1.0	Endogenous	342527	SMTNL2	FALSE	24	0.11940298507462686
FAM174A	Hs_R_NGS_WTA_v1.0	Endogenous	345757	FAM174A	FALSE	86	0.42786069651741293
GALNT18	Hs_R_NGS_WTA_v1.0	Endogenous	374378	GALNT18	FALSE	99	0.4925373134328358
TEX9	Hs_R_NGS_WTA_v1.0	Endogenous	374618	TEX9	FALSE	33	0.16417910447761194
HDDC3	Hs_R_NGS_WTA_v1.0	Endogenous	374659	HDDC3	FALSE	26	0.12935323383084577
MXRA7	Hs_R_NGS_WTA_v1.0	Endogenous	439921	MXRA7	FALSE	145	0.7213930348258707
ATP9B	Hs_R_NGS_WTA_v1.0	Endogenous	374868	ATP9B	FALSE	53	0.263681592039801
DRAXIN	Hs_R_NGS_WTA_v1.0	Endogenous	374946	DRAXIN	FALSE	34	0.1691542288557214
MIGA1	Hs_R_NGS_WTA_v1.0	Endogenous	374986	MIGA1	FALSE	68	0.3383084577114428
MIA3	Hs_R_NGS_WTA_v1.0	Endogenous	375056	MIA3	FALSE	139	0.6915422885572139
FAM89A	Hs_R_NGS_WTA_v1.0	Endogenous	375061	FAM89A	FALSE	101	0.5024875621890548
RBM43	Hs_R_NGS_WTA_v1.0	Endogenous	375287	RBM43	FALSE	28	0.13930348258706468
STIMATE	Hs_R_NGS_WTA_v1.0	Endogenous	375346	STIMATE	FALSE	36	0.1791044776119403
NRROS	Hs_R_NGS_WTA_v1.0	Endogenous	375387	NRROS	FALSE	71	0.35323383084577115
NAT16	Hs_R_NGS_WTA_v1.0	Endogenous	375607	NAT16	FALSE	22	0.10945273631840796
ENHO	Hs_R_NGS_WTA_v1.0	Endogenous	375704	ENHO	FALSE	25	0.12437810945273632
LRRK2	Hs_R_NGS_WTA_v1.0	Endogenous	120892	LRRK2	FALSE	69	0.34328358208955223
ENTPD8	Hs_R_NGS_WTA_v1.0	Endogenous	377841	ENTPD8	FALSE	30	0.14925373134328357
BSG	Hs_R_NGS_WTA_v1.0	Endogenous	682	BSG	FALSE	200	0.9950248756218906
C1QTNF1	Hs_R_NGS_WTA_v1.0	Endogenous	114897	C1QTNF1	FALSE	49	0.24378109452736318
KRTAP10-9	Hs_R_NGS_WTA_v1.0	Endogenous	386676	KRTAP10-9	FALSE	52	0.25870646766169153
KRTAP10-3	Hs_R_NGS_WTA_v1.0	Endogenous	386680, 386672, 386682, 386677, 386678	KRTAP10-5, KRTAP10-4, KRTAP10-3, KRTAP10-1, KRTAP10-11	FALSE	192	0.9552238805970149
KRTAP12-3	Hs_R_NGS_WTA_v1.0	Endogenous	386683	KRTAP12-3	FALSE	123	0.6119402985074627
KRTAP12-4	Hs_R_NGS_WTA_v1.0	Endogenous	386684	KRTAP12-4	FALSE	27	0.13432835820895522
RAC1	Hs_R_NGS_WTA_v1.0	Endogenous	5879	RAC1	FALSE	187	0.9303482587064676
FAM120AOS	Hs_R_NGS_WTA_v1.0	Endogenous	158293	FAM120AOS	FALSE	88	0.43781094527363185
FAM111A	Hs_R_NGS_WTA_v1.0	Endogenous	63901	FAM111A	FALSE	81	0.40298507462686567
PHLDB3	Hs_R_NGS_WTA_v1.0	Endogenous	653583	PHLDB3	FALSE	23	0.11442786069651742
TRIM74	Hs_R_NGS_WTA_v1.0	Endogenous	375593, 135892, 378108	TRIM74, TRIM73, TRIM50	FALSE	50	0.24875621890547264
PRICKLE2	Hs_R_NGS_WTA_v1.0	Endogenous	166336	PRICKLE2	FALSE	73	0.36318407960199006
TBC1D9B	Hs_R_NGS_WTA_v1.0	Endogenous	23061	TBC1D9B	FALSE	149	0.7412935323383084
NUP43	Hs_R_NGS_WTA_v1.0	Endogenous	348995	NUP43	FALSE	43	0.21393034825870647
FIBP	Hs_R_NGS_WTA_v1.0	Endogenous	9158	FIBP	FALSE	37	0.18407960199004975
PYHIN1	Hs_R_NGS_WTA_v1.0	Endogenous	149628	PYHIN1	FALSE	32	0.15920398009950248
OR7C1	Hs_R_NGS_WTA_v1.0	Endogenous	26664	OR7C1	FALSE	45	0.22388059701492538
NELFCD	Hs_R_NGS_WTA_v1.0	Endogenous	51497	NELFCD	FALSE	122	0.6069651741293532
STAC2	Hs_R_NGS_WTA_v1.0	Endogenous	342667	STAC2	FALSE	23	0.11442786069651742
CYSRT1	Hs_R_NGS_WTA_v1.0	Endogenous	375791	CYSRT1	FALSE	48	0.23880597014925373
TBPL2	Hs_R_NGS_WTA_v1.0	Endogenous	387332	TBPL2	FALSE	28	0.13930348258706468
NDUFAF3	Hs_R_NGS_WTA_v1.0	Endogenous	25915	NDUFAF3	FALSE	186	0.9253731343283582
MDFIC	Hs_R_NGS_WTA_v1.0	Endogenous	29969	MDFIC	FALSE	76	0.3781094527363184
CNNM2	Hs_R_NGS_WTA_v1.0	Endogenous	54805	CNNM2	FALSE	22	0.10945273631840796
GGTLC2	Hs_R_NGS_WTA_v1.0	Endogenous	91227	GGTLC2	FALSE	82	0.4079601990049751
XAF1	Hs_R_NGS_WTA_v1.0	Endogenous	54739	XAF1	FALSE	117	0.582089552238806
CARM1	Hs_R_NGS_WTA_v1.0	Endogenous	10498	CARM1	FALSE	63	0.31343283582089554
CXCL12	Hs_R_NGS_WTA_v1.0	Endogenous	6387	CXCL12	FALSE	135	0.6716417910447762
BGLAP	Hs_R_NGS_WTA_v1.0	Endogenous	632, 100527963	BGLAP, PMF1-BGLAP	FALSE	49	0.24378109452736318
KIRREL2	Hs_R_NGS_WTA_v1.0	Endogenous	84063	KIRREL2	FALSE	22	0.10945273631840796
BPGM	Hs_R_NGS_WTA_v1.0	Endogenous	669	BPGM	FALSE	37	0.18407960199004975
VAMP1	Hs_R_NGS_WTA_v1.0	Endogenous	6843	VAMP1	FALSE	90	0.44776119402985076
CCNG1	Hs_R_NGS_WTA_v1.0	Endogenous	900	CCNG1	FALSE	133	0.6616915422885572
C19orf48	Hs_R_NGS_WTA_v1.0	Endogenous	84798	C19orf48	FALSE	38	0.1890547263681592
ARHGAP27	Hs_R_NGS_WTA_v1.0	Endogenous	201176	ARHGAP27	FALSE	66	0.3283582089552239
DPPA3	Hs_R_NGS_WTA_v1.0	Endogenous	359787	DPPA3	FALSE	64	0.31840796019900497
CCDC137	Hs_R_NGS_WTA_v1.0	Endogenous	339230	CCDC137	FALSE	191	0.9502487562189055
CLDN8	Hs_R_NGS_WTA_v1.0	Endogenous	9073	CLDN8	FALSE	33	0.16417910447761194
HOMER2	Hs_R_NGS_WTA_v1.0	Endogenous	9455	HOMER2	FALSE	61	0.3034825870646766
THRA	Hs_R_NGS_WTA_v1.0	Endogenous	7067	THRA	FALSE	115	0.572139303482587
SVBP	Hs_R_NGS_WTA_v1.0	Endogenous	374969	SVBP	FALSE	24	0.11940298507462686
ILDR2	Hs_R_NGS_WTA_v1.0	Endogenous	387597	ILDR2	FALSE	47	0.23383084577114427
SPG7	Hs_R_NGS_WTA_v1.0	Endogenous	6687	SPG7	FALSE	154	0.7661691542288557
SOCS4	Hs_R_NGS_WTA_v1.0	Endogenous	122809	SOCS4	FALSE	52	0.25870646766169153
COPE	Hs_R_NGS_WTA_v1.0	Endogenous	11316	COPE	FALSE	137	0.681592039800995
CACNA1C	Hs_R_NGS_WTA_v1.0	Endogenous	775	CACNA1C	FALSE	30	0.14925373134328357
MOB4	Hs_R_NGS_WTA_v1.0	Endogenous	100529241, 25843	HSPE1-MOB4, MOB4	FALSE	70	0.3482587064676617
UQCC1	Hs_R_NGS_WTA_v1.0	Endogenous	55245	UQCC1	FALSE	37	0.18407960199004975
CCDC80	Hs_R_NGS_WTA_v1.0	Endogenous	151887	CCDC80	FALSE	32	0.15920398009950248
MPRIP	Hs_R_NGS_WTA_v1.0	Endogenous	23164	MPRIP	FALSE	184	0.9154228855721394
MTMR2	Hs_R_NGS_WTA_v1.0	Endogenous	8898	MTMR2	FALSE	94	0.46766169154228854
EGFR	Hs_R_NGS_WTA_v1.0	Endogenous	1956	EGFR	FALSE	55	0.2736318407960199
RTN3	Hs_R_NGS_WTA_v1.0	Endogenous	10313	RTN3	FALSE	173	0.8606965174129353
TEAD4	Hs_R_NGS_WTA_v1.0	Endogenous	7004	TEAD4	FALSE	72	0.3582089552238806
SLC16A13	Hs_R_NGS_WTA_v1.0	Endogenous	201232	SLC16A13	FALSE	22	0.10945273631840796
USP33	Hs_R_NGS_WTA_v1.0	Endogenous	23032	USP33	FALSE	129	0.6417910447761194
TRIM41	Hs_R_NGS_WTA_v1.0	Endogenous	90933	TRIM41	FALSE	51	0.2537313432835821
SLC28A1	Hs_R_NGS_WTA_v1.0	Endogenous	9154	SLC28A1	FALSE	44	0.21890547263681592
ELF2	Hs_R_NGS_WTA_v1.0	Endogenous	1998	ELF2	FALSE	136	0.6766169154228856
ZNF254	Hs_R_NGS_WTA_v1.0	Endogenous	9534	ZNF254	FALSE	87	0.43283582089552236
TRIM7	Hs_R_NGS_WTA_v1.0	Endogenous	81786	TRIM7	FALSE	21	0.1044776119402985
CHCHD1	Hs_R_NGS_WTA_v1.0	Endogenous	118487	CHCHD1	FALSE	118	0.5870646766169154
FBXO33	Hs_R_NGS_WTA_v1.0	Endogenous	254170	FBXO33	FALSE	42	0.208955223880597
SERTAD3	Hs_R_NGS_WTA_v1.0	Endogenous	29946	SERTAD3	FALSE	51	0.2537313432835821
FIBIN	Hs_R_NGS_WTA_v1.0	Endogenous	387758	FIBIN	FALSE	30	0.14925373134328357
ACSL3	Hs_R_NGS_WTA_v1.0	Endogenous	2181	ACSL3	FALSE	63	0.31343283582089554
ZNF784	Hs_R_NGS_WTA_v1.0	Endogenous	147808	ZNF784	FALSE	22	0.10945273631840796
RNH1	Hs_R_NGS_WTA_v1.0	Endogenous	6050	RNH1	FALSE	165	0.8208955223880597
RBM12B	Hs_R_NGS_WTA_v1.0	Endogenous	389677	RBM12B	FALSE	65	0.32338308457711445
STMN1	Hs_R_NGS_WTA_v1.0	Endogenous	3925	STMN1	FALSE	83	0.4129353233830846
FITM1	Hs_R_NGS_WTA_v1.0	Endogenous	161247	FITM1	FALSE	28	0.13930348258706468
LURAP1L	Hs_R_NGS_WTA_v1.0	Endogenous	286343	LURAP1L	FALSE	37	0.18407960199004975
MBLAC2	Hs_R_NGS_WTA_v1.0	Endogenous	153364	MBLAC2	FALSE	26	0.12935323383084577
EZHIP	Hs_R_NGS_WTA_v1.0	Endogenous	340602	EZHIP	FALSE	33	0.16417910447761194
IER5L	Hs_R_NGS_WTA_v1.0	Endogenous	389792	IER5L	FALSE	36	0.1791044776119403
SYNJ1	Hs_R_NGS_WTA_v1.0	Endogenous	8867	SYNJ1	FALSE	29	0.14427860696517414
NOTCH2NLA	Hs_R_NGS_WTA_v1.0	Endogenous	100996763, 388677, 100996717	NOTCH2NLC, NOTCH2NLB, NOTCH2NLA	FALSE	197	0.9800995024875622
CAMSAP2	Hs_R_NGS_WTA_v1.0	Endogenous	23271	CAMSAP2	FALSE	96	0.47761194029850745
MRFAP1L1	Hs_R_NGS_WTA_v1.0	Endogenous	114932	MRFAP1L1	FALSE	64	0.31840796019900497
CERS6	Hs_R_NGS_WTA_v1.0	Endogenous	253782	CERS6	FALSE	100	0.4975124378109453
LRR1	Hs_R_NGS_WTA_v1.0	Endogenous	122769	LRR1	FALSE	22	0.10945273631840796
ENTPD2	Hs_R_NGS_WTA_v1.0	Endogenous	954	ENTPD2	FALSE	38	0.1890547263681592
DLL3	Hs_R_NGS_WTA_v1.0	Endogenous	10683	DLL3	FALSE	24	0.11940298507462686
G3BP2	Hs_R_NGS_WTA_v1.0	Endogenous	9908	G3BP2	FALSE	131	0.6517412935323383
ZBTB18	Hs_R_NGS_WTA_v1.0	Endogenous	10472	ZBTB18	FALSE	51	0.2537313432835821
LSR	Hs_R_NGS_WTA_v1.0	Endogenous	51599	LSR	FALSE	83	0.4129353233830846
MUSTN1	Hs_R_NGS_WTA_v1.0	Endogenous	100526772, 389125	STIMATE-MUSTN1, MUSTN1	FALSE	25	0.12437810945273632
FAM180A	Hs_R_NGS_WTA_v1.0	Endogenous	389558	FAM180A	FALSE	115	0.572139303482587
PARD3B	Hs_R_NGS_WTA_v1.0	Endogenous	117583	PARD3B	FALSE	165	0.8208955223880597
EMC10	Hs_R_NGS_WTA_v1.0	Endogenous	284361	EMC10	FALSE	195	0.9701492537313433
CLYBL	Hs_R_NGS_WTA_v1.0	Endogenous	171425	CLYBL	FALSE	36	0.1791044776119403
RASL11A	Hs_R_NGS_WTA_v1.0	Endogenous	387496	RASL11A	FALSE	81	0.40298507462686567
CTXN1	Hs_R_NGS_WTA_v1.0	Endogenous	404217	CTXN1	FALSE	21	0.1044776119402985
TACC2	Hs_R_NGS_WTA_v1.0	Endogenous	10579	TACC2	FALSE	159	0.7910447761194029
SNORC	Hs_R_NGS_WTA_v1.0	Endogenous	389084	SNORC	FALSE	26	0.12935323383084577
BEX3	Hs_R_NGS_WTA_v1.0	Endogenous	27018	BEX3	FALSE	186	0.9253731343283582
DEGS2	Hs_R_NGS_WTA_v1.0	Endogenous	123099	DEGS2	FALSE	51	0.2537313432835821
RARRES1	Hs_R_NGS_WTA_v1.0	Endogenous	5918	RARRES1	FALSE	31	0.15422885572139303
FAM3B	Hs_R_NGS_WTA_v1.0	Endogenous	54097	FAM3B	FALSE	22	0.10945273631840796
C16orf74	Hs_R_NGS_WTA_v1.0	Endogenous	404550	C16orf74	FALSE	23	0.11442786069651742
CNOT1	Hs_R_NGS_WTA_v1.0	Endogenous	23019	CNOT1	FALSE	140	0.6965174129353234
NAALADL2	Hs_R_NGS_WTA_v1.0	Endogenous	254827	NAALADL2	FALSE	29	0.14427860696517414
RNF216	Hs_R_NGS_WTA_v1.0	Endogenous	54476	RNF216	FALSE	132	0.6567164179104478
LRRC20	Hs_R_NGS_WTA_v1.0	Endogenous	55222	LRRC20	FALSE	21	0.1044776119402985
EXT2	Hs_R_NGS_WTA_v1.0	Endogenous	2132	EXT2	FALSE	120	0.5970149253731343
POGZ	Hs_R_NGS_WTA_v1.0	Endogenous	23126	POGZ	FALSE	86	0.42786069651741293
NPHP1	Hs_R_NGS_WTA_v1.0	Endogenous	4867	NPHP1	FALSE	30	0.14925373134328357
ADAM15	Hs_R_NGS_WTA_v1.0	Endogenous	8751	ADAM15	FALSE	201	1
MBNL1	Hs_R_NGS_WTA_v1.0	Endogenous	4154	MBNL1	FALSE	73	0.36318407960199006
UAP1L1	Hs_R_NGS_WTA_v1.0	Endogenous	91373	UAP1L1	FALSE	22	0.10945273631840796
BICDL1	Hs_R_NGS_WTA_v1.0	Endogenous	92558	BICDL1	FALSE	47	0.23383084577114427
FAM199X	Hs_R_NGS_WTA_v1.0	Endogenous	139231	FAM199X	FALSE	82	0.4079601990049751
DPY19L3	Hs_R_NGS_WTA_v1.0	Endogenous	147991	DPY19L3	FALSE	53	0.263681592039801
CDPF1	Hs_R_NGS_WTA_v1.0	Endogenous	150383	CDPF1	FALSE	43	0.21393034825870647
GPAT2	Hs_R_NGS_WTA_v1.0	Endogenous	150763	GPAT2	FALSE	121	0.6019900497512438
FAM43B	Hs_R_NGS_WTA_v1.0	Endogenous	163933	FAM43B	FALSE	31	0.15422885572139303
RNF214	Hs_R_NGS_WTA_v1.0	Endogenous	257160	RNF214	FALSE	53	0.263681592039801
TSEN54	Hs_R_NGS_WTA_v1.0	Endogenous	283989	TSEN54	FALSE	39	0.19402985074626866
PRRT3	Hs_R_NGS_WTA_v1.0	Endogenous	285368	PRRT3	FALSE	47	0.23383084577114427
CYP4V2	Hs_R_NGS_WTA_v1.0	Endogenous	285440	CYP4V2	FALSE	84	0.417910447761194
ANKRD13D	Hs_R_NGS_WTA_v1.0	Endogenous	338692	ANKRD13D	FALSE	57	0.2835820895522388
C1orf174	Hs_R_NGS_WTA_v1.0	Endogenous	339448	C1orf174	FALSE	116	0.5771144278606966
FREM2	Hs_R_NGS_WTA_v1.0	Endogenous	341640	FREM2	FALSE	23	0.11442786069651742
CRACDL	Hs_R_NGS_WTA_v1.0	Endogenous	343990	CRACDL	FALSE	28	0.13930348258706468
SKIDA1	Hs_R_NGS_WTA_v1.0	Endogenous	387640	SKIDA1	FALSE	32	0.15920398009950248
CCDC9B	Hs_R_NGS_WTA_v1.0	Endogenous	388115	CCDC9B	FALSE	30	0.14925373134328357
RNF207	Hs_R_NGS_WTA_v1.0	Endogenous	388591	RNF207	FALSE	24	0.11940298507462686
FAM174B	Hs_R_NGS_WTA_v1.0	Endogenous	400451	FAM174B	FALSE	73	0.36318407960199006
LCNL1	Hs_R_NGS_WTA_v1.0	Endogenous	401562	LCNL1	FALSE	25	0.12437810945273632
MAP6	Hs_R_NGS_WTA_v1.0	Endogenous	4135	MAP6	FALSE	121	0.6019900497512438
LRRC75B	Hs_R_NGS_WTA_v1.0	Endogenous	388886	LRRC75B	FALSE	97	0.48258706467661694
ZC3H14	Hs_R_NGS_WTA_v1.0	Endogenous	79882	ZC3H14	FALSE	148	0.736318407960199
GRIPAP1	Hs_R_NGS_WTA_v1.0	Endogenous	56850	GRIPAP1	FALSE	97	0.48258706467661694
CHKA	Hs_R_NGS_WTA_v1.0	Endogenous	1119	CHKA	FALSE	45	0.22388059701492538
PRKAR1A	Hs_R_NGS_WTA_v1.0	Endogenous	5573	PRKAR1A	FALSE	198	0.9850746268656716
EEF1AKMT2	Hs_R_NGS_WTA_v1.0	Endogenous	399818	EEF1AKMT2	FALSE	54	0.26865671641791045
PKN1	Hs_R_NGS_WTA_v1.0	Endogenous	5585	PKN1	FALSE	149	0.7412935323383084
PLA2G4F	Hs_R_NGS_WTA_v1.0	Endogenous	255189	PLA2G4F	FALSE	36	0.1791044776119403
TMED8	Hs_R_NGS_WTA_v1.0	Endogenous	283578	TMED8	FALSE	36	0.1791044776119403
SLC16A12	Hs_R_NGS_WTA_v1.0	Endogenous	387700	SLC16A12	FALSE	73	0.36318407960199006
SLC26A1	Hs_R_NGS_WTA_v1.0	Endogenous	10861	SLC26A1	FALSE	24	0.11940298507462686
ATP6V1H	Hs_R_NGS_WTA_v1.0	Endogenous	51606	ATP6V1H	FALSE	113	0.5621890547263682
CHCHD10	Hs_R_NGS_WTA_v1.0	Endogenous	400916	CHCHD10	FALSE	168	0.835820895522388
SIGLEC16	Hs_R_NGS_WTA_v1.0	Endogenous	400709	SIGLEC16	FALSE	75	0.373134328358209
PMS2	Hs_R_NGS_WTA_v1.0	Endogenous	5395	PMS2	FALSE	39	0.19402985074626866
HNRNPDL	Hs_R_NGS_WTA_v1.0	Endogenous	9987	HNRNPDL	FALSE	200	0.9950248756218906
INPP5F	Hs_R_NGS_WTA_v1.0	Endogenous	22876	INPP5F	FALSE	36	0.1791044776119403
EARS2	Hs_R_NGS_WTA_v1.0	Endogenous	124454	EARS2	FALSE	32	0.15920398009950248
NBDY	Hs_R_NGS_WTA_v1.0	Endogenous	550643	NBDY	FALSE	104	0.5174129353233831
CIRBP	Hs_R_NGS_WTA_v1.0	Endogenous	1153	CIRBP	FALSE	201	1
ADPGK	Hs_R_NGS_WTA_v1.0	Endogenous	83440	ADPGK	FALSE	45	0.22388059701492538
TSEN15	Hs_R_NGS_WTA_v1.0	Endogenous	116461	TSEN15	FALSE	41	0.20398009950248755
CHRAC1	Hs_R_NGS_WTA_v1.0	Endogenous	54108	CHRAC1	FALSE	86	0.42786069651741293
TAZ	Hs_R_NGS_WTA_v1.0	Endogenous	6901	TAZ	FALSE	36	0.1791044776119403
GIMAP6	Hs_R_NGS_WTA_v1.0	Endogenous	474344	GIMAP6	FALSE	22	0.10945273631840796
RNF121	Hs_R_NGS_WTA_v1.0	Endogenous	55298	RNF121	FALSE	91	0.4527363184079602
TOM1	Hs_R_NGS_WTA_v1.0	Endogenous	10043	TOM1	FALSE	140	0.6965174129353234
CCDC66	Hs_R_NGS_WTA_v1.0	Endogenous	285331	CCDC66	FALSE	45	0.22388059701492538
CIAO2B	Hs_R_NGS_WTA_v1.0	Endogenous	51647	CIAO2B	FALSE	114	0.5671641791044776
SEC61A2	Hs_R_NGS_WTA_v1.0	Endogenous	55176	SEC61A2	FALSE	23	0.11442786069651742
C11orf21	Hs_R_NGS_WTA_v1.0	Endogenous	29125	C11orf21	FALSE	29	0.14427860696517414
LRRC27	Hs_R_NGS_WTA_v1.0	Endogenous	80313	LRRC27	FALSE	23	0.11442786069651742
RAB5IF	Hs_R_NGS_WTA_v1.0	Endogenous	55969, 100527943	TGIF2-RAB5IF, RAB5IF	FALSE	148	0.736318407960199
GLYCTK	Hs_R_NGS_WTA_v1.0	Endogenous	132158	GLYCTK	FALSE	43	0.21393034825870647
AP5M1	Hs_R_NGS_WTA_v1.0	Endogenous	55745	AP5M1	FALSE	35	0.17412935323383086
HAUS1	Hs_R_NGS_WTA_v1.0	Endogenous	115106	HAUS1	FALSE	76	0.3781094527363184
DIP2C-AS1	Hs_R_NGS_WTA_v1.0	Endogenous	414235	DIP2C-AS1	FALSE	32	0.15920398009950248
POLE3	Hs_R_NGS_WTA_v1.0	Endogenous	54107	POLE3	FALSE	57	0.2835820895522388
BZW2	Hs_R_NGS_WTA_v1.0	Endogenous	28969	BZW2	FALSE	36	0.1791044776119403
SMAD6	Hs_R_NGS_WTA_v1.0	Endogenous	4091	SMAD6	FALSE	104	0.5174129353233831
TTC31	Hs_R_NGS_WTA_v1.0	Endogenous	64427	TTC31	FALSE	128	0.6368159203980099
CREBZF	Hs_R_NGS_WTA_v1.0	Endogenous	58487	CREBZF	FALSE	100	0.4975124378109453
TIMM8B	Hs_R_NGS_WTA_v1.0	Endogenous	26521	TIMM8B	FALSE	131	0.6517412935323383
UBE2L3	Hs_R_NGS_WTA_v1.0	Endogenous	7332, 171222	UBE2L5, UBE2L3	FALSE	198	0.9850746268656716
WDR13	Hs_R_NGS_WTA_v1.0	Endogenous	64743	WDR13	FALSE	73	0.36318407960199006
SELL	Hs_R_NGS_WTA_v1.0	Endogenous	6402	SELL	FALSE	26	0.12935323383084577
XPNPEP1	Hs_R_NGS_WTA_v1.0	Endogenous	7511	XPNPEP1	FALSE	109	0.5422885572139303
TMEM150A	Hs_R_NGS_WTA_v1.0	Endogenous	129303	TMEM150A	FALSE	47	0.23383084577114427
PRRG3	Hs_R_NGS_WTA_v1.0	Endogenous	79057	PRRG3	FALSE	26	0.12935323383084577
RAB17	Hs_R_NGS_WTA_v1.0	Endogenous	64284	RAB17	FALSE	58	0.2885572139303483
GOLGA8F	Hs_R_NGS_WTA_v1.0	Endogenous	283768, 729786, 100132979, 100132565, 390535	GOLGA8G, GOLGA8F, GOLGA8DP, GOLGA8EP, GOLGA8CP	FALSE	80	0.39800995024875624
PEF1	Hs_R_NGS_WTA_v1.0	Endogenous	553115	PEF1	FALSE	161	0.8009950248756219
MYNN	Hs_R_NGS_WTA_v1.0	Endogenous	55892	MYNN	FALSE	31	0.15422885572139303
SNX7	Hs_R_NGS_WTA_v1.0	Endogenous	51375	SNX7	FALSE	43	0.21393034825870647
PSMD1	Hs_R_NGS_WTA_v1.0	Endogenous	5707	PSMD1	FALSE	121	0.6019900497512438
CASP12	Hs_R_NGS_WTA_v1.0	Endogenous	100506742	CASP12	FALSE	59	0.2935323383084577
SRGN	Hs_R_NGS_WTA_v1.0	Endogenous	5552	SRGN	FALSE	180	0.8955223880597015
IFFO1	Hs_R_NGS_WTA_v1.0	Endogenous	25900	IFFO1	FALSE	49	0.24378109452736318
UROD	Hs_R_NGS_WTA_v1.0	Endogenous	7389	UROD	FALSE	110	0.5472636815920398
OSBPL9	Hs_R_NGS_WTA_v1.0	Endogenous	114883	OSBPL9	FALSE	163	0.8109452736318408
MRPL49	Hs_R_NGS_WTA_v1.0	Endogenous	740	MRPL49	FALSE	83	0.4129353233830846
SNX10	Hs_R_NGS_WTA_v1.0	Endogenous	29887	SNX10	FALSE	29	0.14427860696517414
ZNF625	Hs_R_NGS_WTA_v1.0	Endogenous	90589	ZNF625	FALSE	118	0.5870646766169154
TECR	Hs_R_NGS_WTA_v1.0	Endogenous	9524	TECR	FALSE	83	0.4129353233830846
KLHDC3	Hs_R_NGS_WTA_v1.0	Endogenous	116138	KLHDC3	FALSE	147	0.7313432835820896
LETMD1	Hs_R_NGS_WTA_v1.0	Endogenous	25875	LETMD1	FALSE	150	0.746268656716418
ITGB3BP	Hs_R_NGS_WTA_v1.0	Endogenous	23421	ITGB3BP	FALSE	28	0.13930348258706468
NFU1	Hs_R_NGS_WTA_v1.0	Endogenous	27247	NFU1	FALSE	52	0.25870646766169153
ARMCX4	Hs_R_NGS_WTA_v1.0	Endogenous	100131755	ARMCX4	FALSE	21	0.1044776119402985
PDLIM5	Hs_R_NGS_WTA_v1.0	Endogenous	10611	PDLIM5	FALSE	189	0.9402985074626866
IDNK	Hs_R_NGS_WTA_v1.0	Endogenous	414328	IDNK	FALSE	29	0.14427860696517414
DIS3L2	Hs_R_NGS_WTA_v1.0	Endogenous	129563	DIS3L2	FALSE	47	0.23383084577114427
ANKFY1	Hs_R_NGS_WTA_v1.0	Endogenous	51479	ANKFY1	FALSE	54	0.26865671641791045
TSN	Hs_R_NGS_WTA_v1.0	Endogenous	7247	TSN	FALSE	140	0.6965174129353234
MRPS2	Hs_R_NGS_WTA_v1.0	Endogenous	51116	MRPS2	FALSE	64	0.31840796019900497
SENP1	Hs_R_NGS_WTA_v1.0	Endogenous	29843	SENP1	FALSE	93	0.4626865671641791
TMEM254	Hs_R_NGS_WTA_v1.0	Endogenous	80195	TMEM254	FALSE	90	0.44776119402985076
FMC1	Hs_R_NGS_WTA_v1.0	Endogenous	154791	FMC1	FALSE	62	0.30845771144278605
MEAF6	Hs_R_NGS_WTA_v1.0	Endogenous	64769	MEAF6	FALSE	167	0.8308457711442786
CFAP221	Hs_R_NGS_WTA_v1.0	Endogenous	200373	CFAP221	FALSE	45	0.22388059701492538
TMEM134	Hs_R_NGS_WTA_v1.0	Endogenous	80194	TMEM134	FALSE	64	0.31840796019900497
PEX11B	Hs_R_NGS_WTA_v1.0	Endogenous	8799	PEX11B	FALSE	77	0.38308457711442784
VPS51	Hs_R_NGS_WTA_v1.0	Endogenous	738	VPS51	FALSE	83	0.4129353233830846
DHX30	Hs_R_NGS_WTA_v1.0	Endogenous	22907	DHX30	FALSE	43	0.21393034825870647
EBPL	Hs_R_NGS_WTA_v1.0	Endogenous	84650	EBPL	FALSE	33	0.16417910447761194
METTL26	Hs_R_NGS_WTA_v1.0	Endogenous	84326	METTL26	FALSE	56	0.27860696517412936
CIAO2A	Hs_R_NGS_WTA_v1.0	Endogenous	84191	CIAO2A	FALSE	104	0.5174129353233831
FILIP1	Hs_R_NGS_WTA_v1.0	Endogenous	27145	FILIP1	FALSE	25	0.12437810945273632
ATP6V0E2	Hs_R_NGS_WTA_v1.0	Endogenous	155066	ATP6V0E2	FALSE	53	0.263681592039801
WDR73	Hs_R_NGS_WTA_v1.0	Endogenous	84942	WDR73	FALSE	22	0.10945273631840796
STOX2	Hs_R_NGS_WTA_v1.0	Endogenous	56977	STOX2	FALSE	21	0.1044776119402985
STK4	Hs_R_NGS_WTA_v1.0	Endogenous	6789	STK4	FALSE	26	0.12935323383084577
ZNF730	Hs_R_NGS_WTA_v1.0	Endogenous	100129543	ZNF730	FALSE	28	0.13930348258706468
MUC5AC	Hs_R_NGS_WTA_v1.0	Endogenous	4586	MUC5AC	FALSE	24	0.11940298507462686
ING5	Hs_R_NGS_WTA_v1.0	Endogenous	84289	ING5	FALSE	33	0.16417910447761194
NOP14	Hs_R_NGS_WTA_v1.0	Endogenous	8602	NOP14	FALSE	30	0.14925373134328357
